name,model,serial,ip,software,module_ip,module_num,firmware,hw,last_seen
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1848U0FU,10.100.22.34,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1907U0K3,10.100.22.34,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FCW1903C04E,10.100.22.34,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1907X0JF,10.100.22.34,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FCW1907C0JF,10.100.22.34,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FCW1852C1FK,10.100.22.34,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1848X0HY,10.100.22.34,DENALI 16.3.9,0.0.0.0,7,,V04,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1907U0K0,10.100.22.34,DENALI 16.3.9,0.0.0.0,8,,V04,4/27/20 1:00
PANCOE-4-ESW-1,3850-STACK,FOC1903U0MT,10.100.6.44,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
PANCOE-4-ESW-1,WS-C3850-48P-L,FOC1903U0MT,10.100.6.44,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
PANCOE-4-ESW-1,WS-C3850-48P-L,FCW1903C0P8,10.100.6.44,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
PANCOE-4-ESW-1,WS-C3850-48P-L,FCW1903C0P6,10.100.6.44,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
PANCOE-4-ESW-1,WS-C3850-48P-L,FCW1903C0P4,10.100.6.44,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
PANCOE-4-ESW-1,WS-C3850-48P-L,FOC1903X0NB,10.100.6.44,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
PANCOE-B-ESW-5,3850-STACK,FOC2038U1DS,10.100.6.90,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
PANCOE-B-ESW-5,WS-C3850-48P-L,FOC1739X0ZW,10.100.6.90,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
PANCOE-B-ESW-5,WS-C3850-48P-L,FOC1739X0ZV,10.100.6.90,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
PANCOE-B-ESW-5,WS-C3850-48P-L,FOC2038U1DS,10.100.6.90,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
PANCOE-B-ESW-5,WS-C3850-24P-L,FOC1907U01S,10.100.6.90,DENALI 16.3.9,0.0.0.0,4,,V05,4/27/20 1:00
RUBFF-244-ESW-1,3850-STACK,FOC1748Y2NM,165.124.132.26,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1831X0R4,165.124.132.26,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1832X0V6,165.124.132.26,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1831U0RC,165.124.132.26,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1748Y2NM,165.124.132.26,DENALI 16.3.9,0.0.0.0,4,,V02,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1810U031,165.124.132.26,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
RUBFF-244-ESW-1,WS-C3850-48P-L,FOC1810U0BM,165.124.132.26,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
RUBFF-251-ESW-1,3850-STACK,FOC1823U14Q,165.124.132.27,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
RUBFF-251-ESW-1,WS-C3850-48P-L,FCW1831C0NT,165.124.132.27,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
RUBFF-251-ESW-1,WS-C3850-48P-L,FCW1832C10A,165.124.132.27,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
RUBFF-251-ESW-1,WS-C3850-48P-L,FOC1831U0RH,165.124.132.27,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
RUBFF-251-ESW-1,WS-C3850-24P-L,FOC1823U14Q,165.124.132.27,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
RUBFF-281-ESW-1,3850-STACK,FCW1834C0DE,165.124.132.30,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
RUBFF-281-ESW-1,WS-C3850-48P-L,FOC1831U0RF,165.124.132.30,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
RUBFF-281-ESW-1,WS-C3850-24P-L,FCW1834C0DE,165.124.132.30,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
MCMANUS-GARAGE-ESW-1,3750-STACK,0X17,10.100.10.36,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MCMANUS-GARAGE-ESW-1,WS-C3750X-48P,FDO1629R308,10.100.10.36,15.0(2)SE8,0.0.0.0,1,,V03,4/27/20 1:00
MCMANUS-GARAGE-ESW-1,WS-C3750X-24P,FDO1639Z0HF,10.100.10.36,15.0(2)SE8,0.0.0.0,2,,V03,4/27/20 1:00
MCMANUS-GARAGE-ESW-3,3750-STACK,0X17,10.100.10.37,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MCMANUS-GARAGE-ESW-3,WS-C3750X-48P,FDO1617V1DX,10.100.10.37,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
MCMANUS-GARAGE-ESW-3,WS-C3750X-48P,FDO1617Z1EL,10.100.10.37,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
MCMANUS-GARAGE-ESW-4,3850-STACK,FOC1919U04G,10.100.10.73,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MCMANUS-GARAGE-ESW-4,WS-C3850-48P-L,FOC1919U04H,10.100.10.73,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
MCMANUS-GARAGE-ESW-4,WS-C3850-48P-L,FOC1919U04G,10.100.10.73,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
MCMANUS-GARAGE-ESW-4,WS-C3850-48P-L,FOC1923X166,10.100.10.73,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
MCMANUS-GARAGE-ESW-5,3750-STACK,0X17,10.100.10.38,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MCMANUS-GARAGE-ESW-5,WS-C3750X-48P,FDO1629R2TJ,10.100.10.38,15.0(2)SE8,0.0.0.0,1,,V03,4/27/20 1:00
MCMANUS-GARAGE-ESW-5,WS-C3750X-48P,FDO1617V1BA,10.100.10.38,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
MCMANUS-GARAGE-ESW-7,WS-C3750X-48P,FDO1443R0W2,10.100.10.39,15.0(2)SE8,0.0.0.0,0,,V01,4/27/20 1:00
MCMANUS-GARAGE-ESW-8,WS-C3750X-48P,FDO1639H0YW,10.100.10.40,15.0(2)SE8,0.0.0.0,0,,V03,4/27/20 1:00
MCMANUS-LAB-N-ESW-1,WS-C3750X-48P,FDO1617P1W4,10.100.10.42,15.0(2)SE8,0.0.0.0,0,,V02,4/27/20 1:00
MCMANUS-LAB-S-ESW-1,3750-STACK,FDO1537V0B2,10.100.10.32,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MCMANUS-LAB-S-ESW-1,WS-C3750X-48P,FDO1537V0B2,10.100.10.32,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
MCMANUS-LAB-S-ESW-1,WS-C3750X-48P,FDO1537V0AB,10.100.10.32,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
MORT-1-ESW-2,3750-STACK,FDO1525K0PL,165.124.133.93,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MORT-1-ESW-2,WS-C3750X-24P,FDO1525K0PL,165.124.133.93,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
MORT-1-ESW-2,WS-C3750X-24P,FDO1526P0U1,165.124.133.93,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
NANO-1-ESW-1,3750-STACK,FDO1537R0ZQ,10.100.6.65,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
NANO-1-ESW-1,WS-C3750X-48P,FDO1537R0AV,10.100.6.65,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
NANO-1-ESW-1,WS-C3750X-48P,FDO1537R0ZQ,10.100.6.65,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
NANO-1-ESW-1,WS-C3750X-48P,FDO1525K11V,10.100.6.65,15.0(2)SE8,0.0.0.0,3,,V02,4/27/20 1:00
NANO-1-ESW-3,3850-STACK,FOC1901X18L,10.100.6.62,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FCW1901C14E,10.100.6.62,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FOC1901X19T,10.100.6.62,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FOC1901X18L,10.100.6.62,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FCW1835C0KL,10.100.6.62,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FCW1901D020,10.100.6.62,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
NANO-1-ESW-3,WS-C3850-48P-L,FOC1901X164,10.100.6.62,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
NANO-2-ESW-1,3850-STACK,FCW1901D046,10.100.6.66,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FCW1901C14U,10.100.6.66,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FOC1901X18B,10.100.6.66,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FOC1901X160,10.100.6.66,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FCW1901D046,10.100.6.66,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FOC1901X19A,10.100.6.66,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
NANO-2-ESW-1,WS-C3850-48P-L,FOC1901X19D,10.100.6.66,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
NANO-3-ESW-1,3850-STACK,FCW1901D04Q,10.100.6.67,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
NANO-3-ESW-1,WS-C3850-48P-L,FOC1901X19E,10.100.6.67,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
NANO-3-ESW-1,WS-C3850-48P-L,FCW1901D04T,10.100.6.67,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
NANO-3-ESW-1,WS-C3850-48P-L,FCW1901D04Q,10.100.6.67,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
NANO-3-ESW-1,WS-C3850-48P-L,FOC1848U1DL,10.100.6.67,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
NANO-3-ESW-1,WS-C3850-48P-L,FOC1901U08Y,10.100.6.67,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
MAINLIB-1210-ESW-1,3850-STACK,FOC1833U04X,10.100.8.135,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MAINLIB-1210-ESW-1,WS-C3850-48P-L,FOC1833U04X,10.100.8.135,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
MAINLIB-1210-ESW-1,WS-C3850-48P-L,FCW1832C1D7,10.100.8.135,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
MAINLIB-1702-ESW-1,3850-STACK,FOC1752X0D1,10.100.8.136,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MAINLIB-1702-ESW-1,WS-C3850-48P-L,FOC1750X0ZA,10.100.8.136,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
MAINLIB-1702-ESW-1,WS-C3850-48P-L,FOC1752X0D1,10.100.8.136,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
MAINLIB-2394-ESW-1,3750-STACK,FDO1525P1DY,10.100.8.98,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
MAINLIB-2394-ESW-1,WS-C3750X-48P,FDO1537K0C6,10.100.8.98,15.0(2)SE8,0.0.0.0,1,,V02,4/27/20 1:00
MAINLIB-2394-ESW-1,WS-C3750X-48P,FDO1525P1DY,10.100.8.98,15.0(2)SE8,0.0.0.0,2,,V02,4/27/20 1:00
MAINLIB-3189-ESW-1,WS-C3750X-48P,FDO1644P18L,10.100.8.97,15.0(2)SE8,0.0.0.0,0,,V04,4/27/20 1:00
MAINLIB-3394-ESW-1,WS-C3850-48P-L,FOC1833U050,10.100.8.137,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,3850-STACK,FOC1829X14N,10.100.8.107,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FOC1832X1EV,10.100.8.107,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FOC1832U1EX,10.100.8.107,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FOC1829X14N,10.100.8.107,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FCW1830C009,10.100.8.107,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FOC1832U1DQ,10.100.8.107,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
MAINLIB-3694-ESW-1,WS-C3850-48P-L,FCW1832C1BK,10.100.8.107,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
676STCLR-5-ESW-2,3850-STACK,FCW2042C1U8,10.100.24.40,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
800ELGIN-2RAMP-ESW-1,WS-C3850-24P-L,FOC1923X0TT,10.100.10.102,DENALI 16.3.9,0.0.0.0,0,,V06,4/27/20 1:00
2211CAMPUS-6280-ESW-1,WS-C3850-48P-L,FOC2035U0LR,10.100.14.83,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FCW2220D06X,10.100.14.79,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FCW2035D0H3,10.100.14.79,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FOC2035U0LL,10.100.14.79,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FCW2033F17L,10.100.14.79,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FCW2022F0ZR,10.100.14.79,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FCW2022C1K7,10.100.14.79,DENALI 16.3.9,0.0.0.0,6,,V06,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FOC2033U2DT,10.100.14.79,DENALI 16.3.9,0.0.0.0,7,,V07,4/27/20 1:00
2211CAMPUS-L416-ESW-1,WS-C3850-48P-L,FOC2033U2DU,10.100.14.79,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
FSEARLE-2-139-ESW-1,WS-C3850-48P-L,FOC1740X016,10.100.6.93,DENALI 16.3.9,0.0.0.0,3,,V02,4/27/20 1:00
FSEARLE-1-339-ESW-1,WS-C3850-48P-L,FOC1739U0WP,10.100.6.92,DENALI 16.3.8,0.0.0.0,2,,V02,4/27/20 1:00
FSEARLE-1-339-ESW-1,WS-C3850-48P-L,FOC2035U0KE,10.100.6.92,DENALI 16.3.8,0.0.0.0,3,,V07,4/27/20 1:00
FSEARLE-2-139-ESW-1,3850-STACK,FOC1740X016,10.100.6.93,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FSEARLE-2-139-ESW-1,WS-C3850-48P-L,FOC1739X0W2,10.100.6.93,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
FSEARLE-2-139-ESW-1,WS-C3850-48P-L,FOC1739X11G,10.100.6.93,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
JONES-4-ESW-1,WS-C3850-48P-L,FCW2002C01S,10.100.4.39,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
JONES-4-ESW-1,WS-C3850-48P-L,FOC2001X1HA,10.100.4.39,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
JONES-4-ESW-1,WS-C3850-24P-L,FCW1922D11A,10.100.4.39,DENALI 16.3.9,0.0.0.0,5,,V06,4/27/20 1:00
UNIV-B-ESW-1,WS-C3850-48P-L,FCW2022D147,10.100.4.57,DENALI 16.3.9,0.0.0.0,0,,V06,4/27/20 1:00
620LIB-B-ESW-1,WS-C3850-48P-L,FOC2120X0XN,10.100.8.40,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
2601ORR-B-ESW-1,WS-C3850-24P-L,FOC1740X0A3,10.100.10.110,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
2601ORR-B-ESW-1,WS-C3850-24P-L,FCW1906D1BJ,10.100.10.110,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
2601ORR-B-ESW-1,3850-STACK,0X12,10.100.10.110,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2135ORR-B-ESW-1,WS-C3850-48P-L,FCW2119F1CQ,10.100.10.100,DENALI 16.3.9,0.0.0.0,0,,V07,4/27/20 1:00
TECH-A384-03E-ESW-1,WS-C3850-48P-L,FCW2219C15K,10.100.6.38,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
625MICH-15-ESW-2,WS-C3850-48P-L,FCW2022C1K6,10.100.24.62,DENALI 16.3.9,0.0.0.0,0,,V06,4/27/20 1:00
2331SHDN-212-ESW-1,WS-C3850-48P-L,FOC1832X17L,10.100.14.99,DENALI 16.3.9,0.0.0.0,0,,V03,4/27/20 1:00
MCCORMICK-391-ESW-2,3850-STACK,FOC1814U08M,165.124.132.127,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
333SUP-04096-04A-ESW-1,WS-C3850-48P-L,FCW2220D064,10.100.22.93,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
MCCORMICK-391-ESW-2,WS-C3850-48P-L,FOC1828U0TJ,165.124.132.127,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
MCCORMICK-391-ESW-2,WS-C3850-48P-L,FOC1828X0RS,165.124.132.127,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
MCCORMICK-391-ESW-2,WS-C3850-48P-L,FOC1814U08M,165.124.132.127,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
2211CAMPUS-6306-ESW-2,WS-C3850-48P-L,FCW2035D0H2,10.100.14.86,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
1800SHERMAN-2-ESW-4,WS-C3850-48P-L,FOC1803Y5VJ,10.100.10.15,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
1800SHERMAN-2-ESW-4,WS-C3850-48P-L,FOC1807X0S5,10.100.10.15,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
1800SHERMAN-2-ESW-4,WS-C3850-48P-L,FOC1748U0AB,10.100.10.15,DENALI 16.3.9,0.0.0.0,5,,V02,4/27/20 1:00
1800SHERMAN-2-ESW-4,WS-C3850-48P-L,FOC1807U0QW,10.100.10.15,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
750NLSD-10-ESW-1,WS-C3850-48P-L,FOC1903U0PT,10.100.22.34,DENALI 16.3.9,0.0.0.0,9,,V05,4/27/20 1:00
750NLSD-10-ESW-2,3850-STACK,FOC1848X0J6,10.100.22.35,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1903X0P7,10.100.22.35,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1848U0FW,10.100.22.35,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1848U0GN,10.100.22.35,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1848X0J6,10.100.22.35,DENALI 16.3.9,0.0.0.0,4,,V04,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1848U0FM,10.100.22.35,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1852X1HC,10.100.22.35,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
750NLSD-10-ESW-2,WS-C3850-48P-L,FOC1931U1P7,10.100.22.35,DENALI 16.3.9,0.0.0.0,7,,V05,4/27/20 1:00
ABBT-10-ESW-3,3850-STACK,FOC1829U1AK,10.100.24.10,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
ABBT-10-ESW-3,WS-C3850-48P-L,FOC1829U1AK,10.100.24.10,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
ABBT-10-ESW-3,WS-C3850-48P-L,FCW1831C0NV,10.100.24.10,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
645MICH-900-ESW-1,3850-STACK,FCW2022C1K2,10.100.24.11,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
645MICH-900-ESW-1,WS-C3850-48P-L,FOC1834X0KS,10.100.24.11,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
645MICH-900-ESW-1,WS-C3850-48P-L,FCW1834C0L8,10.100.24.11,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
645MICH-900-ESW-1,WS-C3850-48P-L,FOC2001U1A5,10.100.24.11,DENALI 16.3.9,0.0.0.0,3,,V06,4/27/20 1:00
645MICH-900-ESW-1,WS-C3850-48P-L,FCW2022C1K2,10.100.24.11,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
COOK-3000A-ESW-1,3850-STACK,FOC1739U0TX,10.100.6.101,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
COOK-3000A-ESW-1,WS-C3850-48P-L,FOC1739U0TY,10.100.6.101,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
COOK-3000A-ESW-1,WS-C3850-48P-L,FOC1740U004,10.100.6.101,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
COOK-3000A-ESW-1,WS-C3850-48P-L,FOC1739U0TX,10.100.6.101,DENALI 16.3.9,0.0.0.0,3,,V02,4/27/20 1:00
COOK-3000A-ESW-1,WS-C3850-48P-L,FOC1740X015,10.100.6.101,DENALI 16.3.9,0.0.0.0,4,,V02,4/27/20 1:00
COOK-3000A-ESW-1,WS-C3850-48P-L,FOC1739U0XY,10.100.6.101,DENALI 16.3.9,0.0.0.0,5,,V02,4/27/20 1:00
COOK-4031A-ESW-1,3850-STACK,FOC1801U119,10.100.6.104,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
COOK-4031A-ESW-1,WS-C3850-48P-L,FOC1801U119,10.100.6.104,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
COOK-4031A-ESW-1,WS-C3850-48P-L,FOC1801Y66B,10.100.6.104,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
COOK-4031A-ESW-1,WS-C3850-48P-L,FOC1801X0M3,10.100.6.104,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
COOK-3031A-ESW-2,3850-STACK,FCW2009D1LD,10.100.6.73,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
COOK-3031A-ESW-2,WS-C3850-48P-L,FOC1739U0U2,10.100.6.73,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
COOK-3031A-ESW-2,WS-C3850-48P-L,FCW2009D1LD,10.100.6.73,DENALI 16.3.9,0.0.0.0,2,,V06,4/27/20 1:00
COOK-3031A-ESW-2,WS-C3850-48P-L,FOC1752X11L,10.100.6.73,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
CATCTR-IDF-ESW-2,3850-STACK,FOC1739U0TS,10.100.6.89,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
CATCTR-IDF-ESW-2,WS-C3850-48P-L,FOC1733X05Y,10.100.6.89,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
CATCTR-IDF-ESW-2,WS-C3850-48P-L,FOC1733U05U,10.100.6.89,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
CATCTR-IDF-ESW-2,WS-C3850-48P-L,FOC1739U0TS,10.100.6.89,DENALI 16.3.9,0.0.0.0,3,,V02,4/27/20 1:00
CATCTR-IDF-ESW-2,WS-C3850-48P-L,FOC1739U0WF,10.100.6.89,DENALI 16.3.9,0.0.0.0,4,,V02,4/27/20 1:00
CATCTR-IDF-ESW-2,WS-C3850-24P-L,FOC1748X05Q,10.100.6.89,DENALI 16.3.9,0.0.0.0,5,,V02,4/27/20 1:00
JACOBS-2-ESW-9,WS-C3850-48P-L,FOC1931U0KB,10.100.8.146,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
JACOBS-2-ESW-9,WS-C3850-48P-L,FOC1934X0YX,10.100.8.146,DENALI 16.3.9,0.0.0.0,4,,V05,4/27/20 1:00
JACOBS-2-ESW-9,WS-C3850-48P-L,FCW1935D1BY,10.100.8.146,DENALI 16.3.9,0.0.0.0,5,,V05,4/27/20 1:00
JACOBS-2-ESW-9,WS-C3850-48P-L,FOC1938U1LX,10.100.8.146,DENALI 16.3.9,0.0.0.0,6,,V06,4/27/20 1:00
