IP	Name	Module_num	Model	Serial	Software	firmware	memory	HW	Last Seen	Module ip	
10.100.22.34	750nlsd-10-esw-1	5	WS-C3850-48P-L	FCW1907C0JF	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.34	750nlsd-10-esw-1	6	WS-C3850-48P-L	FCW1852C1FK	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.34	750nlsd-10-esw-1	7	WS-C3850-48P-L	FOC1848X0HY	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.34	750nlsd-10-esw-1	8	WS-C3850-48P-L	FOC1907U0K0	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	0	3850-stack	FOC1903U0MT	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	1	WS-C3850-48P-L	FOC1903U0MT	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	2	WS-C3850-48P-L	FCW1903C0P8	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	3	WS-C3850-48P-L	FCW1903C0P6	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	4	WS-C3850-48P-L	FCW1903C0P4	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.44	pancoe-4-esw-1	5	WS-C3850-48P-L	FOC1903X0NB	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.90	pancoe-b-esw-5	0	3850-stack	FOC2038U1DS	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.90	pancoe-b-esw-5	1	WS-C3850-48P-L	FOC1739X0ZW	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.90	pancoe-b-esw-5	2	WS-C3850-48P-L	FOC1739X0ZV	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.90	pancoe-b-esw-5	3	WS-C3850-48P-L	FOC2038U1DS	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.90	pancoe-b-esw-5	4	WS-C3850-24P-L	FOC1907U01S	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	0	3850-stack	FOC1748Y2NM	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	1	WS-C3850-48P-L	FOC1831X0R4	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	2	WS-C3850-48P-L	FOC1832X0V6	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	3	WS-C3850-48P-L	FOC1831U0RC	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	4	WS-C3850-48P-L	FOC1748Y2NM	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	5	WS-C3850-48P-L	FOC1810U031	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.26	rubff-244-esw-1	6	WS-C3850-48P-L	FOC1810U0BM	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.27	rubff-251-esw-1	0	3850-stack	FOC1823U14Q	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
165.124.132.27	rubff-251-esw-1	1	WS-C3850-48P-L	FCW1831C0NT	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.27	rubff-251-esw-1	2	WS-C3850-48P-L	FCW1832C10A	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.27	rubff-251-esw-1	3	WS-C3850-48P-L	FOC1831U0RH	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.27	rubff-251-esw-1	4	WS-C3850-24P-L	FOC1823U14Q	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.30	rubff-281-esw-1	0	3850-stack	FCW1834C0DE	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
165.124.132.30	rubff-281-esw-1	1	WS-C3850-48P-L	FOC1831U0RF	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.30	rubff-281-esw-1	2	WS-C3850-24P-L	FCW1834C0DE	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.36	mcmanus-garage-esw-1	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.36	mcmanus-garage-esw-1	1	WS-C3750X-48P	FDO1629R308	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.36	mcmanus-garage-esw-1	2	WS-C3750X-24P	FDO1639Z0HF	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.37	mcmanus-garage-esw-3	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.37	mcmanus-garage-esw-3	1	WS-C3750X-48P	FDO1617V1DX	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.37	mcmanus-garage-esw-3	2	WS-C3750X-48P	FDO1617Z1EL	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.73	mcmanus-garage-esw-4	0	3850-stack	FOC1919U04G	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.73	mcmanus-garage-esw-4	1	WS-C3850-48P-L	FOC1919U04H	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.73	mcmanus-garage-esw-4	2	WS-C3850-48P-L	FOC1919U04G	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.73	mcmanus-garage-esw-4	3	WS-C3850-48P-L	FOC1923X166	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.38	mcmanus-garage-esw-5	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.38	mcmanus-garage-esw-5	1	WS-C3750X-48P	FDO1629R2TJ	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.38	mcmanus-garage-esw-5	2	WS-C3750X-48P	FDO1617V1BA	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.39	mcmanus-garage-esw-7	0	WS-C3750X-48P	FDO1443R0W2	15.0(2)SE8		0	V01	4/27/20 1:00	0.0.0.0	
10.100.10.40	mcmanus-garage-esw-8	0	WS-C3750X-48P	FDO1639H0YW	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.42	mcmanus-lab-n-esw-1	0	WS-C3750X-48P	FDO1617P1W4	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.32	mcmanus-lab-s-esw-1	0	3750-stack	FDO1537V0B2	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.32	mcmanus-lab-s-esw-1	1	WS-C3750X-48P	FDO1537V0B2	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.32	mcmanus-lab-s-esw-1	2	WS-C3750X-48P	FDO1537V0AB	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
165.124.133.93	mort-1-esw-2	0	3750-stack	FDO1525K0PL	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
165.124.133.93	mort-1-esw-2	1	WS-C3750X-24P	FDO1525K0PL	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
165.124.133.93	mort-1-esw-2	2	WS-C3750X-24P	FDO1526P0U1	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.65	nano-1-esw-1	0	3750-stack	FDO1537R0ZQ	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.6.65	nano-1-esw-1	1	WS-C3750X-48P	FDO1537R0AV	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.65	nano-1-esw-1	2	WS-C3750X-48P	FDO1537R0ZQ	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.65	nano-1-esw-1	3	WS-C3750X-48P	FDO1525K11V	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	0	3850-stack	FOC1901X18L	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	1	WS-C3850-48P-L	FCW1901C14E	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	2	WS-C3850-48P-L	FOC1901X19T	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	3	WS-C3850-48P-L	FOC1901X18L	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	4	WS-C3850-48P-L	FCW1835C0KL	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	5	WS-C3850-48P-L	FCW1901D020	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.62	nano-1-esw-3	6	WS-C3850-48P-L	FOC1901X164	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	0	3850-stack	FCW1901D046	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	1	WS-C3850-48P-L	FCW1901C14U	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	2	WS-C3850-48P-L	FOC1901X18B	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	3	WS-C3850-48P-L	FOC1901X160	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	4	WS-C3850-48P-L	FCW1901D046	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	5	WS-C3850-48P-L	FOC1901X19A	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.66	nano-2-esw-1	6	WS-C3850-48P-L	FOC1901X19D	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	0	3850-stack	FCW1901D04Q	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	1	WS-C3850-48P-L	FOC1901X19E	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	2	WS-C3850-48P-L	FCW1901D04T	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	3	WS-C3850-48P-L	FCW1901D04Q	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	4	WS-C3850-48P-L	FOC1848U1DL	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.6.67	nano-3-esw-1	5	WS-C3850-48P-L	FOC1901U08Y	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.135	mainlib-1210-esw-1	0	3850-stack	FOC1833U04X	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.135	mainlib-1210-esw-1	1	WS-C3850-48P-L	FOC1833U04X	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.135	mainlib-1210-esw-1	2	WS-C3850-48P-L	FCW1832C1D7	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.136	mainlib-1702-esw-1	0	3850-stack	FOC1752X0D1	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.136	mainlib-1702-esw-1	1	WS-C3850-48P-L	FOC1750X0ZA	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.136	mainlib-1702-esw-1	2	WS-C3850-48P-L	FOC1752X0D1	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.98	mainlib-2394-esw-1	0	3750-stack	FDO1525P1DY	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.8.98	mainlib-2394-esw-1	1	WS-C3750X-48P	FDO1537K0C6	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.98	mainlib-2394-esw-1	2	WS-C3750X-48P	FDO1525P1DY	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.97	mainlib-3189-esw-1	0	WS-C3750X-48P	FDO1644P18L	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.137	mainlib-3394-esw-1	0	WS-C3850-48P-L	FOC1833U050	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	0	3850-stack	FOC1829X14N	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	1	WS-C3850-48P-L	FOC1832X1EV	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	2	WS-C3850-48P-L	FOC1832U1EX	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	3	WS-C3850-48P-L	FOC1829X14N	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	4	WS-C3850-48P-L	FCW1830C009	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	5	WS-C3850-48P-L	FOC1832U1DQ	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	6	WS-C3850-48P-L	FCW1832C1BK	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.24.40	676stclr-5-esw-2	0	3850-stack	FCW2042C1U8	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.102	800elgin-2ramp-esw-1	0	WS-C3850-24P-L	FOC1923X0TT	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.83	2211campus-6280-esw-1	2	WS-C3850-48P-L	FOC2035U0LR	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	1	WS-C3850-48P-L	FCW2220D06X	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	2	WS-C3850-48P-L	FCW2035D0H3	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	3	WS-C3850-48P-L	FOC2035U0LL	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	4	WS-C3850-48P-L	FCW2033F17L	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	5	WS-C3850-48P-L	FCW2022F0ZR	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	6	WS-C3850-48P-L	FCW2022C1K7	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	7	WS-C3850-48P-L	FOC2033U2DT	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.79	2211campus-l416-esw-1	8	WS-C3850-48P-L	FOC2033U2DU	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.93	fsearle-2-139-esw-1	3	WS-C3850-48P-L	FOC1740X016	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.92	fsearle-1-339-esw-1	2	WS-C3850-48P-L	FOC1739U0WP	Denali 16.3.8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.92	fsearle-1-339-esw-1	3	WS-C3850-48P-L	FOC2035U0KE	Denali 16.3.8		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.93	fsearle-2-139-esw-1	0	3850-stack	FOC1740X016	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.93	fsearle-2-139-esw-1	1	WS-C3850-48P-L	FOC1739X0W2	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.93	fsearle-2-139-esw-1	2	WS-C3850-48P-L	FOC1739X11G	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.4.39	jones-4-esw-1	3	WS-C3850-48P-L	FCW2002C01S	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.39	jones-4-esw-1	4	WS-C3850-48P-L	FOC2001X1HA	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.39	jones-4-esw-1	5	WS-C3850-24P-L	FCW1922D11A	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.57	univ-b-esw-1	0	WS-C3850-48P-L	FCW2022D147	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.8.40	620lib-b-esw-1	0	WS-C3850-48P-L	FOC2120X0XN	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.110	2601orr-b-esw-1	2	WS-C3850-24P-L	FOC1740X0A3	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.110	2601orr-b-esw-1	1	WS-C3850-24P-L	FCW1906D1BJ	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.110	2601orr-b-esw-1	0	3850-stack	0x12	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.100	2135orr-b-esw-1	0	WS-C3850-48P-L	FCW2119F1CQ	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.38	tech-a384-03e-esw-1	8	WS-C3850-48P-L	FCW2219C15K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.24.62	625mich-15-esw-2	0	WS-C3850-48P-L	FCW2022C1K6	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.14.99	2331shdn-212-esw-1	0	WS-C3850-48P-L	FOC1832X17L	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.127	mccormick-391-esw-2	0	3850-stack	FOC1814U08M	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.93	333sup-04096-04a-esw-1	6	WS-C3850-48P-L	FCW2220D064	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
165.124.132.127	mccormick-391-esw-2	1	WS-C3850-48P-L	FOC1828U0TJ	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.127	mccormick-391-esw-2	2	WS-C3850-48P-L	FOC1828X0RS	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
165.124.132.127	mccormick-391-esw-2	3	WS-C3850-48P-L	FOC1814U08M	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.86	2211campus-6306-esw-2	3	WS-C3850-48P-L	FCW2035D0H2	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	3	WS-C3850-48P-L	FOC1803Y5VJ	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	4	WS-C3850-48P-L	FOC1807X0S5	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	5	WS-C3850-48P-L	FOC1748U0AB	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.15	1800sherman-2-esw-4	6	WS-C3850-48P-L	FOC1807U0QW	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.34	750nlsd-10-esw-1	9	WS-C3850-48P-L	FOC1903U0PT	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	0	3850-stack	FOC1848X0J6	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	1	WS-C3850-48P-L	FOC1903X0P7	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	2	WS-C3850-48P-L	FOC1848U0FW	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	3	WS-C3850-48P-L	FOC1848U0GN	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	4	WS-C3850-48P-L	FOC1848X0J6	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	5	WS-C3850-48P-L	FOC1848U0FM	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	6	WS-C3850-48P-L	FOC1852X1HC	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.35	750nlsd-10-esw-2	7	WS-C3850-48P-L	FOC1931U1P7	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.24.10	abbt-10-esw-3	0	3850-stack	FOC1829U1AK	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.24.10	abbt-10-esw-3	1	WS-C3850-48P-L	FOC1829U1AK	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.24.10	abbt-10-esw-3	2	WS-C3850-48P-L	FCW1831C0NV	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.24.11	645mich-900-esw-1	0	3850-stack	FCW2022C1K2	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.24.11	645mich-900-esw-1	1	WS-C3850-48P-L	FOC1834X0KS	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.24.11	645mich-900-esw-1	2	WS-C3850-48P-L	FCW1834C0L8	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.24.11	645mich-900-esw-1	3	WS-C3850-48P-L	FOC2001U1A5	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.24.11	645mich-900-esw-1	4	WS-C3850-48P-L	FCW2022C1K2	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	0	3850-stack	FOC1739U0TX	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	1	WS-C3850-48P-L	FOC1739U0TY	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	2	WS-C3850-48P-L	FOC1740U004	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	3	WS-C3850-48P-L	FOC1739U0TX	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	4	WS-C3850-48P-L	FOC1740X015	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.101	cook-3000a-esw-1	5	WS-C3850-48P-L	FOC1739U0XY	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.104	cook-4031a-esw-1	0	3850-stack	FOC1801U119	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.104	cook-4031a-esw-1	1	WS-C3850-48P-L	FOC1801U119	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.104	cook-4031a-esw-1	2	WS-C3850-48P-L	FOC1801Y66B	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.104	cook-4031a-esw-1	3	WS-C3850-48P-L	FOC1801X0M3	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.73	cook-3031a-esw-2	0	3850-stack	FCW2009D1LD	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.73	cook-3031a-esw-2	1	WS-C3850-48P-L	FOC1739U0U2	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.73	cook-3031a-esw-2	2	WS-C3850-48P-L	FCW2009D1LD	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.6.73	cook-3031a-esw-2	3	WS-C3850-48P-L	FOC1752X11L	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	0	3850-stack	FOC1739U0TS	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	1	WS-C3850-48P-L	FOC1733X05Y	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	2	WS-C3850-48P-L	FOC1733U05U	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	3	WS-C3850-48P-L	FOC1739U0TS	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	4	WS-C3850-48P-L	FOC1739U0WF	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.89	catctr-idf-esw-2	5	WS-C3850-24P-L	FOC1748X05Q	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	3	WS-C3850-48P-L	FOC1931U0KB	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	4	WS-C3850-48P-L	FOC1934X0YX	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	5	WS-C3850-48P-L	FCW1935D1BY	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	6	WS-C3850-48P-L	FOC1938U1LX	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	7	WS-C3850-48P-L	FCW1937C1WH	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.8.146	jacobs-2-esw-9	8	WS-C3850-48P-L	FOC1931U1P2	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.53	jacobs-3-esw-1	0	3750-stack	FDO1525P148	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.8.53	jacobs-3-esw-1	1	WS-C3750X-48P	FDO1525P148	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.53	jacobs-3-esw-1	2	WS-C3750X-48P	FDO1525P1EE	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.53	jacobs-3-esw-1	3	WS-C3750X-48P	FDO1629V265	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.54	jacobs-4-esw-1	0	3750-stack	FDO1525V0ER	15.2(4)E6		0		4/27/20 1:00	0.0.0.0	
10.100.8.54	jacobs-4-esw-1	1	WS-C3750X-48P	FDO1525P17A	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.54	jacobs-4-esw-1	2	WS-C3750X-48P	FDO1525V0ER	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
